Numero_dossier_ID,Client,Formule,date.ouverture,heure.ouverture,Matricule.de.traitement,Cause.intervention,date.de.survenance,Type.d.energie,Outil.d.assistance,Assistance.ou.Administratif,TOP.D.R,TOP.VR,TOP.Rappat.valide,TOP.Poursuite,TOP.Recup,TOP.Autres.Garanties,flag_auto_creation,mois_ouverture,temps_total_sec,nb_intervenants,temps_total_min,Apprentissage_Test,mois
7690482,C4,F4,2021-12-28,10:55:00,1858,Panne mécanique,2021-12-28,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2021-12,144.0,1.0,2.4,Apprentissage,2021-12
7129432,C4,F4,2021-12-07,15:45:00,1388,"Clés, Carburant, Crevaison",2021-12-07,Hybride,MCS,Assistance,1,0,0,0,0,0,0,2021-12,714.0,4.0,11.9,Apprentissage,2021-12
7507360,C7,F12,2021-10-02,16:04:00,1586,"Clés, Carburant, Crevaison",2021-10-02,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-10,184.0,1.0,3.066666666666667,Apprentissage,2021-10
5538395,C3,F3,2021-03-29,13:42:00,1238,Panne mécanique,2021-03-29,Diesel,MCS,Assistance,1,0,1,0,0,0,0,2021-03,1226.0,3.0,20.433333333333334,Apprentissage,2021-03
7416725,C8,F13,2021-01-08,07:46:00,316,Panne mécanique,2021-01-08,Essence,MCS,Assistance,1,0,0,0,0,0,0,2021-01,759.0,2.0,12.65,Apprentissage,2021-01
7115850,C4,F4,2022-05-05,11:24:00,205,Accident,2022-04-15,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-05,366.0,1.0,6.1,Apprentissage,2022-05
7213305,C4,F23,2022-05-14,16:16:00,1468,"Clés, Carburant, Crevaison",2022-05-14,Essence,MCS,Assistance,1,0,0,0,0,0,0,2022-05,818.0,1.0,13.633333333333333,Apprentissage,2022-05
7993166,C4,F4,2022-07-01,12:08:00,274,Panne mécanique,2022-07-01,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2022-07,152.0,1.0,2.533333333333333,Apprentissage,2022-07
5899395,C4,F4,2021-09-26,17:51:00,1492,Panne mécanique,2021-08-12,Diesel,MCS,,0,0,0,0,0,0,0,2021-09,487.0,3.0,8.116666666666667,Apprentissage,2021-09
8412337,C4,F4,2021-01-19,06:45:00,1311,Accident,2021-01-19,Essence,MCS,Assistance,1,0,0,0,0,0,0,2021-01,0.0,2.0,0.0,Test,2021-01
6537567,C22,F51,2021-03-11,15:06:00,1654,"Clés, Carburant, Crevaison",2021-03-11,Hybride,MCS,Assistance,1,0,0,0,0,0,0,2021-03,416.0,1.0,6.933333333333334,Apprentissage,2021-03
5818380,C4,F4,2022-10-11,16:59:00,1900,Panne mécanique,2022-10-11,Essence,MCS,Assistance,1,0,0,0,0,0,0,2022-10,582.0,1.0,9.7,Apprentissage,2022-10
8318605,C4,F4,2022-01-15,10:03:00,360,Panne mécanique,2022-01-15,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-01,0.0,1.0,0.0,Test,2022-01
6072918,C1,F1,2022-07-26,10:01:00,1199,Panne mécanique,2022-07-26,Essence,Higgins,Assistance,1,0,0,0,0,0,0,2022-07,273.0,1.0,4.55,Apprentissage,2022-07
8334650,C22,F51,2021-08-10,09:52:00,770,Panne mécanique,2021-08-10,Hybride,MCS,Assistance,0,0,0,0,0,0,0,2021-08,0.0,1.0,0.0,Test,2021-08
6662199,C15,F33,2021-03-16,09:08:00,1088,Panne mécanique,2021-03-16,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-03,438.0,1.0,7.3,Apprentissage,2021-03
5499459,C1,F1,2022-05-29,12:28:00,533,"Clés, Carburant, Crevaison",2022-05-29,Diesel,MCS,Assistance,1,1,0,0,0,0,0,2022-05,3312.0,10.0,55.2,Apprentissage,2022-05
6485451,C31,,2022-09-01,12:11:00,1479,Panne mécanique,2022-09-01,Essence,MCS,Assistance,0,0,0,0,0,0,0,2022-09,1404.0,1.0,23.4,Apprentissage,2022-09
8165784,C3,,2022-03-09,18:10:00,1042,Panne mécanique,2022-03-09,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2022-03,300.0,2.0,5.0,Apprentissage,2022-03
7788638,C4,F14,2022-08-01,11:12:00,532,Vol / Vandalisme,2022-07-31,Essence,MCS,Assistance,1,0,0,0,0,0,0,2022-08,3090.0,9.0,51.5,Apprentissage,2022-08
7809635,C4,F4,2022-09-10,09:33:00,265,Vol / Vandalisme,2022-09-10,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2022-09,746.0,1.0,12.433333333333334,Apprentissage,2022-09
6330659,C1,F71,2022-03-18,18:28:00,315,"Clés, Carburant, Crevaison",2022-03-18,Essence,MCS,Assistance,1,0,0,0,0,0,0,2022-03,843.0,1.0,14.05,Apprentissage,2022-03
7421100,C7,F12,2022-07-07,10:57:00,628,Panne mécanique,2022-07-07,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-07,373.0,1.0,6.216666666666667,Apprentissage,2022-07
6030382,C4,F8,2021-11-22,09:18:00,614,Panne mécanique,2021-11-22,Diesel,MCS,Assistance,1,1,0,0,0,0,0,2021-11,3123.0,6.0,52.05,Apprentissage,2021-11
8498550,C7,F12,2021-08-22,18:28:00,150,Panne mécanique,2021-08-22,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-08,0.0,1.0,0.0,Test,2021-08
6126781,C4,F4,2022-06-29,14:28:00,777,Panne mécanique,2022-06-29,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2022-06,502.0,2.0,8.366666666666667,Apprentissage,2022-06
7185261,C22,F130,2022-12-16,14:07:00,1101,Panne mécanique,2022-12-16,Electricité,MCS,Assistance,1,0,0,0,0,0,0,2022-12,214.0,1.0,3.566666666666667,Apprentissage,2022-12
6471131,C3,F28,2021-02-02,09:03:00,2019,Panne mécanique,2021-02-02,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-02,363.0,2.0,6.05,Apprentissage,2021-02
7091029,C10,F17,2021-10-18,08:15:00,1203,Panne mécanique,2021-10-18,Diesel,MCS,Assistance,1,1,0,0,0,0,0,2021-10,3841.0,6.0,64.01666666666667,Apprentissage,2021-10
6122533,C1,F0,2021-06-05,09:33:00,579,Panne mécanique,2021-06-05,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-06,164.0,1.0,2.7333333333333334,Apprentissage,2021-06
8221052,C1,F18,2021-11-01,11:08:00,1017,Accident,2021-11-01,Essence,MCS,,1,0,0,0,0,0,0,2021-11,0.0,1.0,0.0,Test,2021-11
5868055,C3,F5,2021-07-06,08:47:00,1466,Panne mécanique,2021-07-06,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-07,422.0,2.0,7.033333333333333,Apprentissage,2021-07
5811048,C1,F6,2022-02-21,12:18:00,1577,Accident,2022-02-21,Essence,MCS,Assistance,1,0,0,0,0,0,0,2022-02,522.0,2.0,8.7,Apprentissage,2022-02
6956008,C8,F55,2021-10-09,12:56:00,1118,Panne mécanique,2021-10-09,Essence,MCS,Assistance,1,0,0,0,0,0,0,2021-10,460.0,1.0,7.666666666666667,Apprentissage,2021-10
6507949,C1,F0,2021-12-03,20:42:00,833,Accident,2021-12-03,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-12,4812.0,5.0,80.2,Apprentissage,2021-12
5743412,C3,F3,2021-09-08,14:59:00,483,"Clés, Carburant, Crevaison",2021-09-08,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-09,307.0,1.0,5.116666666666666,Apprentissage,2021-09
6843099,C3,F28,2021-03-22,08:49:00,385,Panne mécanique,2021-03-22,Essence,MCS,Assistance,1,0,0,0,0,0,0,2021-03,654.0,2.0,10.9,Apprentissage,2021-03
5865966,C1,F27,2022-08-12,16:43:00,415,Panne mécanique,2022-08-12,Essence,MCS,,0,0,0,0,0,0,0,2022-08,477.0,2.0,7.95,Apprentissage,2022-08
7398617,C10,F20,2021-02-23,15:10:00,631,"Clés, Carburant, Crevaison",2021-02-23,Autre,MCS,Assistance,1,0,0,0,0,0,0,2021-02,236.0,1.0,3.933333333333333,Apprentissage,2021-02
5598220,C7,F58,2022-12-20,11:23:00,1200,Accident,2022-12-19,Essence,MCS,Assistance,0,0,0,0,0,0,0,2022-12,425.0,1.0,7.083333333333333,Apprentissage,2022-12
7313913,C8,F32,2021-04-10,10:56:00,742,Panne mécanique,2021-04-10,Essence,MCS,Assistance,1,1,0,0,0,0,0,2021-04,2852.0,7.0,47.53333333333333,Apprentissage,2021-04
7611056,C15,F117,2021-04-21,10:10:00,1597,Panne mécanique,2021-04-21,Autre,MCS,,1,0,0,0,0,0,0,2021-04,259.0,1.0,4.316666666666666,Apprentissage,2021-04
8231179,C4,F4,2022-01-24,14:15:00,1199,Panne mécanique,2022-01-24,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2022-01,0.0,1.0,0.0,Test,2022-01
8319266,C25,F79,2022-02-16,19:05:00,1026,Panne mécanique,2022-02-16,Diesel,MCS,,1,0,0,0,0,0,0,2022-02,0.0,2.0,0.0,Test,2022-02
6243330,C30,F125,2021-08-25,16:18:00,888,Panne mécanique,2021-08-25,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-08,289.0,1.0,4.816666666666666,Apprentissage,2021-08
5768831,C10,F17,2021-11-08,09:31:00,1050,"Clés, Carburant, Crevaison",2021-11-08,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-11,461.0,1.0,7.683333333333334,Apprentissage,2021-11
6095966,C4,F4,2021-05-20,13:38:00,285,Panne mécanique,2021-05-20,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2021-05,138.0,1.0,2.3,Apprentissage,2021-05
6442677,C1,F6,2021-07-23,09:22:00,1858,Panne mécanique,2021-07-23,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2021-07,206.0,1.0,3.433333333333333,Apprentissage,2021-07
7295433,C4,F8,2021-08-20,16:04:00,2268,Panne mécanique,2021-08-20,Diesel,MCS,Assistance,1,1,1,0,1,0,0,2021-08,6958.0,10.0,115.96666666666667,Apprentissage,2021-08
6039100,C4,,2021-11-25,18:53:00,1299,Accident,2021-11-25,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-11,526.0,2.0,8.766666666666667,Apprentissage,2021-11
5727691,C1,F6,2022-07-13,10:32:00,1823,Panne mécanique,2022-07-13,Diesel,Higgins,,1,0,0,0,0,0,0,2022-07,232.0,1.0,3.8666666666666667,Apprentissage,2022-07
8099102,C0,F6,2021-01-08,19:30:00,930,"Clés, Carburant, Crevaison",2021-01-08,Essence,MCS,Assistance,1,0,0,0,0,0,0,2021-01,174.0,1.0,2.9,Apprentissage,2021-01
6046629,C15,F33,2021-01-27,08:03:00,686,Panne mécanique,2021-01-27,Essence,MCS,Assistance,1,0,1,0,1,0,0,2021-01,9385.0,25.0,156.41666666666666,Apprentissage,2021-01
6061640,C4,F4,2022-03-08,09:01:00,596,Panne mécanique,2022-03-07,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2022-03,496.0,2.0,8.266666666666667,Apprentissage,2022-03
8129859,C8,F70,2022-12-26,09:55:00,1324,Panne mécanique,2022-12-26,Essence,MCS,Assistance,1,0,0,0,0,0,0,2022-12,753.0,1.0,12.55,Apprentissage,2022-12
7832681,C3,F10,2021-10-22,10:59:00,1175,Accident,2021-10-21,Essence,MCS,Assistance,1,0,0,0,0,0,0,2021-10,3171.0,4.0,52.85,Apprentissage,2021-10
5973787,C3,F5,2022-03-15,17:26:00,197,Panne mécanique,2022-03-15,Diesel,Higgins,Assistance,0,0,0,0,0,0,0,2022-03,290.0,2.0,4.833333333333333,Apprentissage,2022-03
5480362,C1,F0,2022-07-20,14:53:00,1478,Panne mécanique,2022-07-20,Essence,MCS,,1,0,0,0,0,0,0,2022-07,390.0,1.0,6.5,Apprentissage,2022-07
6948053,C4,F4,2022-05-11,10:08:00,1132,Panne mécanique,2022-05-11,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-05,523.0,1.0,8.716666666666667,Apprentissage,2022-05
7839981,C4,F4,2021-09-29,16:15:00,880,"Clés, Carburant, Crevaison",2021-09-29,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-09,131.0,1.0,2.183333333333333,Apprentissage,2021-09
8265078,C10,F16,2022-11-17,17:45:00,1226,Autres,2022-11-17,Electricité,MCS,Assistance,0,0,0,0,0,0,0,2022-11,0.0,2.0,0.0,Test,2022-11
7056498,C8,F32,2021-01-19,12:24:00,2086,Panne mécanique,2021-01-19,Diesel,MCS,,1,0,0,0,0,0,0,2021-01,1078.0,3.0,17.966666666666665,Apprentissage,2021-01
7359131,C1,F1,2022-01-26,15:15:00,1397,Panne mécanique,2022-01-26,Diesel,Higgins,Assistance,1,1,0,0,0,0,0,2022-01,2914.0,5.0,48.56666666666667,Apprentissage,2022-01
8416469,C4,F4,2022-02-14,14:40:00,1381,Panne mécanique,2022-02-14,Diesel,MCS,Assistance,0,0,0,0,0,1,0,2022-02,0.0,2.0,0.0,Test,2022-02
7046548,C4,F23,2022-07-21,21:37:00,2052,Panne mécanique,2022-07-21,inconnu,MCS,Assistance,1,0,0,1,0,0,0,2022-07,1527.0,3.0,25.45,Apprentissage,2022-07
7359026,C12,F26,2022-08-23,18:29:00,178,Panne mécanique,2022-08-23,Autre,MCS,Assistance,1,0,0,0,0,0,0,2022-08,1242.0,5.0,20.7,Apprentissage,2022-08
6772431,C4,F23,2022-06-28,18:52:00,1429,Accident,2022-06-26,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-06,956.0,3.0,15.933333333333334,Apprentissage,2022-06
5962982,C1,F6,2022-03-01,18:13:00,1841,Accident,2022-03-01,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-03,2397.0,7.0,39.95,Apprentissage,2022-03
5817055,C4,,2021-11-01,15:01:00,712,Panne mécanique,2021-11-01,GPL,Higgins,Assistance,1,0,1,0,1,0,0,2021-11,4130.0,7.0,68.83333333333333,Apprentissage,2021-11
8027172,C1,,2021-04-15,20:16:00,343,Panne mécanique,2021-04-15,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-04,1307.0,5.0,21.783333333333335,Apprentissage,2021-04
6900956,C7,F131,2021-09-04,13:25:00,1238,Panne mécanique,2021-09-04,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-09,137.0,1.0,2.283333333333333,Apprentissage,2021-09
7799440,C17,F39,2022-07-05,14:21:00,171,Panne mécanique,2022-07-05,Diesel,MCS,Assistance,1,0,0,0,0,0,1,2022-07,,,,Test,2022-07
6627199,C7,F19,2021-04-06,11:25:00,141,Panne mécanique,2021-04-06,Essence,MCS,Assistance,1,0,0,0,0,0,0,2021-04,779.0,1.0,12.983333333333333,Apprentissage,2021-04
5515773,C3,F24,2021-03-18,10:00:00,397,Accident,2021-03-18,Diesel,MCS,,1,0,0,0,0,0,0,2021-03,643.0,1.0,10.716666666666667,Apprentissage,2021-03
6635721,C14,F73,2022-07-01,10:39:00,1177,Panne mécanique,2022-07-01,Diesel,MCS,Assistance,1,1,0,0,0,1,0,2022-07,10682.0,12.0,178.03333333333333,Apprentissage,2022-07
7595601,C4,,2022-06-17,09:28:00,1106,Panne mécanique,2022-06-17,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-06,531.0,1.0,8.85,Apprentissage,2022-06
7894766,C5,F36,2022-01-19,18:04:00,1276,Panne mécanique,2022-01-19,Essence,MCS,Assistance,1,0,0,0,0,0,0,2022-01,151.0,1.0,2.5166666666666666,Apprentissage,2022-01
6267905,C4,F66,2022-09-01,10:50:00,1006,"Clés, Carburant, Crevaison",2022-09-01,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2022-09,144.0,1.0,2.4,Apprentissage,2022-09
5715961,C10,F17,2021-03-25,17:18:00,525,Panne mécanique,2021-03-25,Diesel,MCS,,0,0,0,0,0,0,0,2021-03,1061.0,5.0,17.683333333333334,Apprentissage,2021-03
8342073,C1,F1,2022-07-12,11:01:00,1074,Panne mécanique,2022-07-11,Essence,Higgins,,0,0,0,0,0,0,0,2022-07,0.0,8.0,0.0,Test,2022-07
7685162,C4,F8,2022-11-29,17:00:00,171,"Clés, Carburant, Crevaison",2022-11-29,inconnu,MCS,Assistance,1,0,0,0,0,0,1,2022-11,,,,Test,2022-11
6830470,C7,F12,2022-06-08,15:59:00,891,Panne mécanique,2022-06-08,Essence,MCS,Assistance,1,1,0,0,0,0,0,2022-06,2854.0,10.0,47.56666666666667,Apprentissage,2022-06
7193413,C1,F1,2021-06-02,14:54:00,691,Panne mécanique,2021-06-02,Hybride,MCS,Assistance,1,0,0,0,0,0,0,2021-06,125.0,1.0,2.0833333333333335,Apprentissage,2021-06
6187491,C3,F5,2022-09-06,11:22:00,1017,Panne mécanique,2022-09-06,Essence,Higgins,Assistance,0,0,0,0,0,1,0,2022-09,1013.0,2.0,16.883333333333333,Apprentissage,2022-09
5943305,C3,,2022-02-17,23:35:00,508,Accident,2022-02-17,Diesel,MCS,Assistance,1,0,1,0,0,0,0,2022-02,3011.0,5.0,50.18333333333333,Apprentissage,2022-02
6311556,C8,F13,2022-03-29,16:52:00,125,Panne mécanique,2022-03-29,Electricité,MCS,Assistance,1,0,0,0,0,0,0,2022-03,707.0,2.0,11.783333333333333,Apprentissage,2022-03
5541918,C3,F3,2022-02-23,20:17:00,1593,Panne mécanique,2022-02-23,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2022-02,1030.0,1.0,17.166666666666668,Apprentissage,2022-02
7337285,C11,F25,2021-05-27,20:29:00,483,Accident,2021-05-27,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-05,272.0,1.0,4.533333333333333,Apprentissage,2021-05
7623079,C1,F1,2022-11-04,11:57:00,2215,Panne mécanique,2022-11-04,Essence,MCS,Assistance,0,0,0,0,0,0,0,2022-11,325.0,1.0,5.416666666666667,Apprentissage,2022-11
7803468,C3,,2022-07-11,14:45:00,777,Panne mécanique,2022-07-11,Essence,Higgins,Assistance,1,0,0,0,0,0,0,2022-07,283.0,1.0,4.716666666666667,Apprentissage,2022-07
7274876,C4,F66,2022-12-13,12:05:00,1104,"Clés, Carburant, Crevaison",2022-12-13,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-12,444.0,2.0,7.4,Apprentissage,2022-12
8441182,C14,,2021-01-29,18:53:00,1476,Panne mécanique,2021-01-29,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-01,0.0,1.0,0.0,Test,2021-01
8209152,C3,F3,2022-07-18,11:09:00,378,Panne mécanique,2022-07-14,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2022-07,0.0,1.0,0.0,Test,2022-07
5783788,C15,F117,2022-04-14,14:49:00,237,Panne mécanique,2022-04-14,Autre,Higgins,Assistance,1,1,0,0,0,0,0,2022-04,2706.0,10.0,45.1,Apprentissage,2022-04
7173485,C10,F75,2022-05-17,16:28:00,207,Panne mécanique,2022-05-17,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-05,235.0,1.0,3.9166666666666665,Apprentissage,2022-05
7566296,C25,F79,2021-01-29,11:31:00,926,Panne mécanique,2021-01-29,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-01,1016.0,5.0,16.933333333333334,Apprentissage,2021-01
7579251,C4,F4,2022-05-24,10:49:00,171,Panne mécanique,2022-05-24,Autre,MCS,Assistance,1,0,0,0,0,0,1,2022-05,,,,Test,2022-05
6098676,C10,F17,2022-05-13,17:44:00,1208,Panne mécanique,2022-05-13,Essence,MCS,Assistance,1,0,0,0,0,0,0,2022-05,1228.0,7.0,20.466666666666665,Apprentissage,2022-05
8534232,C14,F31,2021-08-23,10:58:00,329,Panne mécanique,2021-08-23,Essence,MCS,Assistance,1,0,0,0,0,0,0,2021-08,0.0,2.0,0.0,Test,2021-08
7216111,C8,F55,2022-12-28,15:50:00,1632,Accident,2022-12-28,Essence,MCS,Assistance,1,0,0,0,0,0,0,2022-12,1959.0,6.0,32.65,Apprentissage,2022-12
5595804,C4,F8,2022-04-01,09:33:00,551,Panne mécanique,2022-04-01,Diesel,Higgins,,1,1,0,0,0,0,0,2022-04,6799.0,13.0,113.31666666666666,Apprentissage,2022-04
5848208,C22,,2022-12-06,07:56:00,1055,"Clés, Carburant, Crevaison",2022-12-06,Autre,MCS,Assistance,1,0,0,0,0,0,0,2022-12,505.0,1.0,8.416666666666666,Apprentissage,2022-12
7398000,C1,F1,2022-12-06,18:40:00,638,Vol / Vandalisme,2022-12-06,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-12,460.0,3.0,7.666666666666667,Apprentissage,2022-12
8118858,C1,,2021-07-19,13:52:00,1007,Panne mécanique,2021-07-19,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-07,480.0,2.0,8.0,Apprentissage,2021-07
8207215,C1,F109,2022-07-08,21:39:00,2329,"Clés, Carburant, Crevaison",2022-07-08,Essence,MCS,Assistance,1,0,1,0,0,0,0,2022-07,0.0,2.0,0.0,Test,2022-07
7055389,C1,F0,2021-02-23,16:05:00,501,"Clés, Carburant, Crevaison",2021-02-23,Essence,MCS,Assistance,1,0,0,0,0,0,0,2021-02,324.0,2.0,5.4,Apprentissage,2021-02
6437060,C1,F0,2022-02-24,16:56:00,315,Panne mécanique,2022-02-24,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-02,567.0,2.0,9.45,Apprentissage,2022-02
7913233,C4,F8,2021-11-29,09:21:00,211,Panne mécanique,2021-11-29,Essence,Higgins,Assistance,1,0,0,0,0,0,0,2021-11,312.0,1.0,5.2,Apprentissage,2021-11
6087686,C1,F27,2021-03-01,11:31:00,159,Panne mécanique,2021-03-01,Essence,MCS,Assistance,0,0,0,0,0,0,0,2021-03,512.0,2.0,8.533333333333333,Apprentissage,2021-03
7095992,C1,F0,2022-11-14,12:36:00,1707,Panne mécanique,2022-11-14,Diesel,MCS,,1,0,0,0,0,0,0,2022-11,272.0,1.0,4.533333333333333,Apprentissage,2022-11
8023771,C20,F48,2022-02-04,15:18:00,740,Autres,2022-02-04,Diesel,MCS,,0,0,0,0,0,0,0,2022-02,641.0,1.0,10.683333333333334,Apprentissage,2022-02
6639071,C4,F4,2021-01-25,15:33:00,270,Panne mécanique,,Essence,MCS,Assistance,1,0,0,0,0,0,0,2021-01,230.0,2.0,3.8333333333333335,Apprentissage,2021-01
7780859,C4,F4,2022-12-05,15:51:00,851,Panne mécanique,2022-12-05,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-12,674.0,2.0,11.233333333333333,Apprentissage,2022-12
6603443,C4,F4,2021-09-30,17:25:00,798,"Clés, Carburant, Crevaison",2021-09-30,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-09,346.0,2.0,5.766666666666667,Apprentissage,2021-09
8419929,C8,F101,2021-06-25,04:53:00,1927,Panne mécanique,2021-06-25,Autre,MCS,Assistance,1,0,0,0,0,0,0,2021-06,0.0,2.0,0.0,Test,2021-06
6091779,C1,F0,2021-01-31,12:56:00,377,Vol / Vandalisme,2021-01-31,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-01,494.0,3.0,8.233333333333333,Apprentissage,2021-01
6389072,C3,F5,2021-08-28,11:30:00,1921,Panne mécanique,2021-08-28,Essence,Higgins,Assistance,1,0,0,0,0,0,0,2021-08,213.0,1.0,3.55,Apprentissage,2021-08
6314410,C4,F4,2022-03-13,19:19:00,1215,"Clés, Carburant, Crevaison",2022-03-13,Diesel,MCS,Assistance,1,0,1,0,0,0,0,2022-03,462.0,1.0,7.7,Apprentissage,2022-03
6601081,C4,F4,2022-10-18,10:59:00,1841,Panne mécanique,2022-10-18,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-10,773.0,1.0,12.883333333333333,Apprentissage,2022-10
7211761,C3,F3,2021-07-16,15:32:00,542,"Clés, Carburant, Crevaison",2021-07-15,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2021-07,926.0,3.0,15.433333333333334,Apprentissage,2021-07
6782974,C4,F4,2022-09-06,10:58:00,171,Panne mécanique,2022-09-06,Diesel,MCS,Assistance,1,0,0,0,0,0,1,2022-09,396.0,1.0,6.6,Apprentissage,2022-09
7399712,C1,F6,2022-09-22,19:19:00,1736,Panne mécanique,2022-09-22,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2022-09,251.0,2.0,4.183333333333334,Apprentissage,2022-09
6827256,C1,,2021-08-27,22:31:00,643,"Clés, Carburant, Crevaison",2021-08-27,Autre,MCS,Assistance,1,0,1,0,0,0,0,2021-08,862.0,2.0,14.366666666666667,Apprentissage,2021-08
7395321,C1,F18,2021-03-26,14:50:00,1274,Accident,2021-03-26,Essence,MCS,Assistance,1,0,0,0,0,0,0,2021-03,346.0,1.0,5.766666666666667,Apprentissage,2021-03
8424479,C4,F4,2022-10-11,09:32:00,2052,Incendie,2022-10-09,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-10,0.0,1.0,0.0,Test,2022-10
6367878,C4,F4,2022-01-15,11:41:00,1553,Panne mécanique,2022-01-15,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2022-01,121.0,1.0,2.0166666666666666,Apprentissage,2022-01
7424130,C1,F0,2021-08-17,11:58:00,2167,Panne mécanique,2021-08-17,Essence,Higgins,Assistance,1,0,0,0,0,0,0,2021-08,142.0,1.0,2.3666666666666667,Apprentissage,2021-08
7357502,C1,F27,2022-09-24,14:39:00,395,Panne mécanique,2022-09-23,Essence,Higgins,Assistance,1,0,0,0,0,0,0,2022-09,1334.0,3.0,22.233333333333334,Apprentissage,2022-09
8050501,C4,F4,2021-01-21,16:39:00,680,Panne mécanique,2021-01-21,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-01,467.0,2.0,7.783333333333333,Apprentissage,2021-01
5502237,C1,F0,2022-03-24,13:12:00,518,"Clés, Carburant, Crevaison",2022-03-24,Essence,Higgins,Assistance,1,0,0,0,0,0,0,2022-03,188.0,1.0,3.1333333333333333,Apprentissage,2022-03
8073835,C1,F6,2022-06-18,09:47:00,379,Panne mécanique,2022-06-18,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2022-06,230.0,1.0,3.8333333333333335,Apprentissage,2022-06
7033061,C1,F0,2021-07-22,07:10:00,912,"Clés, Carburant, Crevaison",2021-07-22,Essence,MCS,Assistance,1,0,0,0,0,0,0,2021-07,658.0,4.0,10.966666666666667,Apprentissage,2021-07
5474648,C3,F5,2022-06-16,17:39:00,1672,Panne mécanique,2022-06-16,Essence,Higgins,,1,0,0,0,0,0,0,2022-06,989.0,3.0,16.483333333333334,Apprentissage,2022-06
6536517,C1,F0,2021-10-19,09:08:00,1541,Panne mécanique,2021-10-19,Essence,MCS,Assistance,1,0,0,0,0,0,0,2021-10,651.0,1.0,10.85,Apprentissage,2021-10
8212621,C1,F6,2022-02-02,12:22:00,1081,Panne mécanique,2022-02-02,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2022-02,0.0,3.0,0.0,Test,2022-02
8126981,C1,F6,2022-04-17,11:17:00,471,Accident,2022-04-16,Essence,MCS,Assistance,1,0,1,0,0,0,0,2022-04,5622.0,8.0,93.7,Apprentissage,2022-04
7047513,C3,F5,2022-07-18,20:16:00,1264,Panne mécanique,2022-07-18,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-07,313.0,2.0,5.216666666666667,Apprentissage,2022-07
7954253,C4,F8,2022-07-07,14:54:00,2082,Panne mécanique,2022-07-07,Diesel,MCS,,1,1,0,0,0,0,0,2022-07,2276.0,5.0,37.93333333333333,Apprentissage,2022-07
